salesorderid,subtotal
66571,128.97
66637,2438.06
66618,2423.95
66621,2551.3
66638,2393.06
66573,162.99
66575,6.28
66619,562.96
67021,2.29
67019,68.49
67022,62.98
67075,2369.97
67080,2400.34
67020,128.97
67074,2297.28
67687,2482.23
67646,36.96
67649,67.97
67685,2342.92
67696,2393.06
67686,1763.97
67647,30.48
67689,2481.82
68154,28.98
68191,1700.99
68155,45.95
68158,49.99
68153,149.98
68721,1129.48
68684,29.98
68734,777.34
68722,1717.26
68685,60.47
68737,2384.07
68720,2351.96
68683,826.46
68735,806.32
68736,2433.04
69157,796.34
69137,1700.99
69093,14.23
69158,889.8
69135,2438.48
69138,1714.97
69142,2479.94
69141,2475.95
69136,2436.97
69140,564.48
69092,38.88
69159,2393.06
69143,2518.98
69160,2398.05
69871,58.98
69921,2482.23
69926,597.26
69944,2433.04
69925,608.96
69942,1249.84
69922,1732.26
69872,62.98
69927,2371.96
69924,603.49
69941,548.98
69870,64.47
70463,62.98
70457,37.93
70461,159.0
70462,159.0
70456,89.46
70458,75.97
70521,796.34
70508,1209.47
70455,29.98
70522,2422.54
70510,1174.48
70509,1754.98
70459,65.96
71075,2344.26
71026,15.23
71076,2344.96
71027,24.49
71073,2374.98
71025,75.97
71074,2440.47
71072,1174.48
71495,42.28
71499,159.0
71544,2428.05
71488,2478.34
71555,2393.06
71557,1249.84
71545,813.47
71505,133.98
71556,556.26
71498,74.48
71558,599.47
72252,1769.96
72249,2492.32
72267,811.32
72269,624.97
72268,2384.07
72251,2466.32
72253,2316.97
72254,2294.99
72847,1268.84
72848,2384.07
72791,96.07
72826,1729.97
72828,570.47
72790,63.97
72827,1729.97
72845,2393.06
72825,1827.94
73413,49.48
73499,2447.05
73502,1274.33
73414,28.98
73475,1754.98
73472,1700.99
73474,1732.26
73501,553.97
73503,2433.04
73470,2329.98
73498,777.34
73473,1700.99
73471,2566.8
73919,2514.93
73923,2381.96
73922,804.48
73920,2482.23
73939,771.34
73872,49.99
73871,37.97
73924,2372.95
73873,33.98
73867,618.98
73868,2384.07
73918,2478.34
74278,123.98
74277,46.47
74280,7.95
74281,3.99
74279,78.48
74534,75.97
74535,123.98
74533,32.28
74790,62.98
74787,23.78
74795,64.97
75001,103.96
74999,54.98
74998,23.78
75003,49.99
51255,1179.97
51256,2316.97
51375,2478.34
51377,1249.84
51374,2478.34
51385,2345.22
51387,614.96
51386,2395.96
51384,2388.45
51388,2319.99
51507,777.44
51634,751.34
51627,2398.05
51629,2376.96
52068,32.27
52072,49.97
52073,49.99
52069,21.49
52070,21.49
52477,9.99
52516,554.97
52475,110.46
52478,54.99
52474,51.96
52885,42.93
52886,30.97
52887,48.98
52884,63.97
53246,60.47
53248,2.29
53244,31.27
53245,42.28
53863,553.97
53865,2319.99
53830,2478.34
53832,61.97
53866,2369.96
53833,88.98
54306,2319.99
54315,845.31
54261,15.23
54307,2318.96
54257,64.97
54302,2356.44
54254,1223.84
54304,2419.46
54259,42.28
54314,778.62
54303,2389.96
54262,32.6
54762,2457.33
54761,2475.79
54716,1199.46
54760,2478.34
54720,12.94
54769,791.32
54759,848.47
54718,29.99
55082,573.98
55080,2473.04
55084,2395.45
55037,106.93
55032,1120.49
55041,3.99
55083,2329.99
55081,2466.32
55030,2451.3
55038,35.0
55031,1120.49
55085,2367.93
55079,1717.93
55035,32.27
55603,553.97
55558,92.48
55606,2511.32
55559,56.97
55607,2350.96
55560,259.09
55604,2433.04
56064,2374.98
56023,120.47
56061,617.95
56026,62.98
56025,49.99
56020,1183.47
56024,88.98
56432,37.97
56476,2297.28
56434,32.28
56473,619.46
56431,63.97
56475,2451.3
56437,58.98
56438,49.97
56430,1183.47
56474,2393.06
56439,38.88
56440,7.95
56804,103.96
56843,2482.23
56840,600.46
56803,123.98
56839,1754.98
56800,35.0
56844,2459.62
56841,603.49
56801,34.98
56842,2478.34
56799,37.27
57471,603.49
57434,2.29
57474,2329.98
57472,607.96
57473,2493.98
57843,1179.97
57892,2478.24
57853,2.29
57900,777.34
57894,2478.34
57893,2357.93
57852,42.97
57854,159.0
57851,75.97
58295,23.78
58294,30.97
58291,34.98
58293,23.78
58338,2535.81
58339,647.94
58296,67.97
58337,769.49
58340,2319.99
58341,2478.34
58336,804.48
58349,778.62
58290,78.96
58686,1763.97
58642,64.47
58687,1714.97
58689,2294.99
58644,53.99
58691,2362.27
58701,805.33
58690,2334.98
58645,16.27
58688,1732.26
59390,2451.3
59405,751.34
59387,1700.99
59391,1143.46
59345,9.99
59346,38.88
59392,564.99
59406,607.96
59919,33.98
59920,53.99
59981,848.47
59910,21.49
59965,573.98
59912,21.49
59959,1700.99
59909,29.99
59915,58.98
59961,1179.97
59916,162.99
59982,792.34
59960,2514.93
59917,35.0
59963,1164.47
60464,2.29
60460,64.97
60465,53.99
60501,2514.93
60459,64.97
60500,1700.99
60503,588.96
60505,2344.26
60463,6.28
60959,105.95
61032,805.33
60967,63.47
61031,1214.85
60960,32.28
60968,3.99
60962,75.97
61540,100.46
61539,37.27
61544,57.98
61545,58.98
61597,563.77
61585,1120.49
61543,6.28
61586,1151.76
61587,2344.26
61596,769.49
61588,2354.99
62030,53.99
62025,53.99
62026,53.99
62085,2438.06
62078,2329.98
62076,2451.3
62024,24.27
62084,2438.06
62087,639.95
62023,29.98
62077,2354.99
62028,49.99
62079,2369.97
62567,2325.96
62533,35.0
62565,1729.97
62535,67.97
62532,29.99
62566,2507.32
62992,1129.48
62950,36.27
63002,563.77
62999,826.46
63000,548.98
62949,49.99
62989,1750.98
63001,599.47
62947,17.27
63624,21.49
63622,31.27
63626,73.96
63621,54.25
63625,58.98
63674,1174.48
63677,1174.48
63623,49.97
63678,2478.34
63673,1700.99
63627,59.48
63672,1700.99
63675,1120.49
63679,2389.96
64121,36.59
64166,2322.28
64120,62.98
64164,1174.48
64163,603.49
64122,24.49
64165,2337.27
64176,791.32
64118,26.97
64681,23.97
64721,2362.27
64683,7.95
64680,74.96
64727,2398.05
64679,29.48
64718,599.47
64719,1179.97
64685,10.24
64728,804.48
64678,29.99
64686,22.97
64682,38.88
64684,127.95
64955,23.78
65020,1249.84
65010,2294.99
64953,63.97
65006,1763.97
64952,63.97
65008,1164.47
64960,38.88
64961,49.99
65005,1700.99
64954,34.98
65007,1183.47
64956,67.97
65634,37.27
65672,2374.98
65680,742.35
65671,2394.97
65633,29.99
65632,101.95
65635,134.93
65669,2502.83
65670,2492.32
65667,1775.47
66206,1292.81
66191,1700.99
66160,83.47
66193,603.49
66158,64.97
66205,1239.07
66192,1779.47
66647,42.28
66643,29.98
66646,21.49
66697,2473.04
66645,42.93
66689,588.96
66649,49.97
66690,603.97
66699,2384.07
66695,805.33
66698,2438.06
67130,1134.47
67084,56.97
67134,2319.99
67133,2357.93
67081,848.47
67131,1151.76
67085,3.99
67132,1174.48
67747,1149.47
67748,2466.32
67742,2419.46
67698,92.48
67745,1120.49
67743,2329.99
67746,1233.96
68251,2419.46
68252,2332.28
68265,1283.82
68253,1700.99
68199,29.98
68200,32.28
68809,1249.84
68740,31.27
68743,22.93
68787,1174.48
68791,2373.47
68790,1134.47
68741,26.97
68739,28.98
68808,791.32
68745,59.48
68811,2393.06
68786,2349.98
68789,1754.98
68746,120.0
68742,64.47
68810,2384.07
69163,88.46
69164,88.46
69169,23.97
69168,123.98
69170,49.99
69243,2443.55
69222,2297.28
69165,75.97
69166,45.95
69223,1193.95
69244,2443.55
69167,64.26
69226,2529.93
69242,1268.84
69241,750.3
69951,9.99
70015,742.35
69991,2344.26
69954,2.29
69990,2329.99
69989,589.98
70014,778.62
69947,39.99
69953,36.27
69992,2319.99
70581,2394.45
70593,756.33
70577,1134.47
70576,1174.48
70597,2452.04
70527,15.23
70529,53.99
70595,1249.84
70579,1700.99
70578,1174.48
70594,785.32
71100,24.49
71133,2394.97
71149,2393.06
71132,2439.99
71147,777.34
71131,839.48
71098,150.95
71099,159.0
71130,1188.46
71095,31.27
71129,1184.46
71151,2413.06
71094,127.95
71097,31.27
71560,2457.33
71565,56.97
71608,553.97
71606,548.98
71609,2394.97
71602,2452.34
71563,91.95
71559,2478.34
71566,21.49
71603,1783.96
71567,9.99
71604,1788.96
71564,46.47
72278,71.58
72331,784.47
72279,49.99
72356,776.33
72357,553.97
72326,2559.42
72325,2451.3
72328,1700.99
72333,2354.98
72275,91.95
72274,21.49
72355,758.62
72280,92.97
72273,29.99
72334,2337.27
72277,12.94
72271,627.97
72330,1183.47
72853,63.97
72857,67.93
72921,2394.46
72855,64.97
72914,2319.99
72854,63.97
72860,93.97
72851,1779.47
72915,2546.31
72856,75.97
72922,2349.98
72951,1214.85
72919,902.46
72858,157.29
72862,2.29
72916,1174.48
72920,769.49
73504,618.98
73564,1137.43
73577,791.32
73567,2342.93
73579,2406.0
73950,63.47
74005,1174.48
73940,2398.05
73945,31.27
73942,64.97
74028,603.49
73947,76.97
74003,2452.34
74026,742.35
73951,62.94
74027,548.98
73944,28.98
74310,159.0
74308,110.95
74557,77.96
74552,117.96
74558,2.29
74554,124.99
74555,133.47
74553,31.73
74559,24.49
74811,23.78
74812,93.97
75034,7.95
51266,2384.07
51267,2391.43
51511,2479.94
51522,2341.97
51649,2309.97
51636,2452.34
51651,2374.98
51635,2543.44
51650,2294.99
51659,751.34
51652,2370.22
52107,2478.34
52115,42.28
52119,3.99
52118,6.28
52529,75.48
52569,588.96
52568,607.96
52528,21.49
52527,35.23
52530,123.98
52522,1183.47
52531,66.97
52532,2.29
52959,2322.28
52933,76.96
52930,1120.49
53337,609.96
53296,57.09
53332,570.47
53335,2433.04
53330,1754.98
53292,103.47
53331,628.97
53294,74.48
53295,167.99
53293,27.77
53333,561.48
53336,574.46
53334,2408.29
53289,2459.62
53879,21.49
53875,1155.72
53882,88.97
53881,7.95
53912,2478.24
53910,1764.96
53913,597.26
53915,2294.99
53880,35.0
53874,1174.48
53916,2395.45
54320,84.47
54362,565.47
54322,32.28
54365,2319.99
54363,603.49
54325,49.99
54366,2294.99
54364,2334.46
54367,2294.99
54317,1249.84
54361,893.47
54771,28.98
54806,588.96
54773,59.48
54805,599.47
54809,2319.99
54810,2294.99
54772,34.89
54807,2457.33
54804,2492.32
55133,2358.97
55095,143.45
55099,102.96
55134,2394.97
55096,25.48
55132,2399.47
55098,123.98
55092,1120.49
55097,75.97
55138,865.31
55616,61.96
55669,2384.96
55666,2309.97
55667,2369.97
55618,64.47
55613,83.97
55668,2370.96
55665,589.96
55619,119.98
55614,27.77
55617,59.98
55615,61.96
55621,88.98
55670,2309.97
55664,845.46
55622,53.99
55620,29.48
56114,2351.96
56110,2478.04
56070,48.98
56113,2423.95
56112,2516.81
56109,571.72
56073,96.92
56533,2392.2
56532,2440.95
56492,60.47
56490,94.46
56491,60.47
56494,64.47
56489,42.93
56526,902.46
56529,2477.53
56530,2357.28
56495,94.48
56528,1749.96
56902,2319.99
56897,570.47
56903,2394.46
56856,3.99
56900,2319.99
56853,67.93
56899,2482.23
56855,133.49
56857,7.95
57519,1714.97
57481,36.93
57523,2511.32
57482,39.99
57483,27.77
57524,2349.98
57485,92.97
57487,88.98
57486,11.94
57489,24.49
57520,561.48
57521,2309.97
57940,1798.96
57942,2433.04
57905,32.28
57907,22.97
57945,643.47
57901,1120.49
57906,80.96
57902,1179.47
57943,2357.28
57957,742.35
58350,1120.49
58399,2520.31
58407,2341.97
58406,2514.93
58400,588.96
58404,2388.96
58408,2410.94
58401,548.98
58414,751.34
58351,1120.49
58405,2349.98
58402,2393.06
58776,1237.82
58703,1145.48
58710,56.97
58718,32.6
58714,123.98
58713,39.99
58716,49.97
58762,806.76
58715,92.97
58767,2498.34
59465,2384.07
59460,2511.32
59487,567.76
59461,1174.48
59486,1312.82
59418,49.99
59459,1760.47
59463,624.46
59464,2473.05
59415,40.23
59458,1754.98
59485,902.98
60023,1700.99
60043,2393.06
59988,21.49
59991,159.0
60026,2309.97
60024,1789.45
59990,114.46
59989,76.97
60552,1164.47
60553,589.47
60526,58.98
60525,12.94
61079,2478.24
61033,848.47
61081,2393.06
61039,21.49
61080,1174.48
61040,75.97
61598,132.97
61639,2482.23
61653,2398.05
61655,2413.06
61654,2453.04
61656,2438.06
62093,56.98
62141,1174.48
62094,53.99
62092,94.46
62155,756.33
62139,2451.3
62144,2322.28
62145,2294.99
62140,2539.42
62154,893.47
62142,2329.98
62143,2319.99
62095,159.0
62138,2479.94
62621,2316.97
62581,32.27
62626,2384.07
62582,25.48
62584,2.29
62622,2369.97
63013,24.49
63059,724.47
63010,59.98
63058,2393.06
63011,6.28
63005,63.97
63009,29.99
63060,653.46
63690,39.99
63735,1198.97
63693,3.99
63752,756.33
63753,628.97
63691,22.93
63737,2294.99
63736,2405.47
63750,2393.06
63734,561.48
63756,2443.55
63692,59.48
63755,2443.55
63733,1183.47
63732,1754.98
63738,2414.99
63694,159.0
63751,2384.07
64223,603.49
64228,2370.96
64243,810.32
64179,29.99
64227,2475.95
64226,1120.49
64224,562.96
64221,1120.49
64222,562.96
64180,28.98
64225,578.46
64229,2379.95
65030,2.29
65029,2.29
65023,63.97
65024,117.96
65027,21.49
65088,778.62
65022,35.23
65067,2451.3
65028,49.99
65070,2457.95
65071,2341.97
65069,2523.92
65068,2452.34
65087,2453.04
65731,628.97
65727,1754.98
65684,64.97
65734,569.97
65685,31.97
65730,553.97
65733,2478.34
65732,2479.94
65743,1249.84
65745,2438.06
65728,1120.49
66207,37.27
66261,2433.04
66210,71.58
66209,62.98
66252,2533.93
66260,1251.12
66262,2384.07
66249,1729.97
66250,1169.46
66251,2357.28
66259,756.33
66751,564.98
66764,742.35
66746,2294.99
66748,2452.34
66707,49.99
66747,2451.27
66745,589.96
66743,1754.98
66744,1149.47
66750,554.97
67186,2334.98
67187,2294.99
67189,618.98
67151,110.96
67150,34.98
67148,64.97
67147,149.98
67188,1754.98
67201,751.34
67768,29.99
67838,2453.04
67826,599.47
67829,2319.99
67772,2.29
67767,35.23
67825,1243.45
67837,796.34
68276,159.0
68274,38.88
68270,63.97
68269,63.97
68326,2325.96
68329,1700.99
68327,2395.96
68341,765.32
68869,2516.81
68866,1891.26
68870,2319.99
68818,37.29
68863,1147.77
68813,64.97
68862,2415.47
68814,49.48
68815,117.96
68886,2384.07
68861,2294.99
68819,77.96
68865,1700.99
68885,777.34
68812,32.27
68816,79.47
69297,553.97
69299,2482.23
69300,2523.92
69246,75.97
69247,71.95
69294,2362.27
69295,2374.98
69249,15.23
69298,2319.99
70023,29.93
70020,28.98
70022,84.92
70024,88.98
70075,2344.96
70071,2401.01
70073,616.95
70070,1732.26
70069,1700.99
70026,59.48
70074,2329.99
70076,2351.96
70087,742.35
70068,1174.48
70072,2433.04
70649,1174.48
70599,59.98
70653,2316.97
70598,37.93
70648,1764.96
70671,742.35
70652,2329.99
70651,2439.99
70650,893.47
71196,2457.33
71193,1197.97
71154,21.49
71195,2481.82
71198,1714.97
71158,101.96
71218,564.48
71197,1764.96
71152,59.98
71217,2393.06
71155,39.99
71159,120.0
71156,123.98
71199,1174.48
71675,1700.99
71677,2332.28
71674,2577.91
71628,6.28
71625,85.48
71676,2349.98
71690,608.96
72416,2394.97
72414,1754.98
72364,53.99
72361,23.78
72438,578.46
72412,2502.83
72417,2423.96
72437,2384.07
72413,1760.47
72418,2319.99
72359,63.97
72360,32.28
72439,548.98
72415,2337.27
73013,1764.96
73015,1174.48
72965,159.0
72963,45.58
73032,567.76
73031,819.31
73016,839.48
72958,34.98
72952,589.26
72961,35.72
72959,30.97
72953,1725.48
73030,796.34
73619,615.47
73638,567.76
73620,548.98
73584,63.97
73637,2384.07
73639,1223.84
73581,35.23
73583,63.97
73641,2461.55
73586,122.96
73640,2398.05
74030,1700.99
74095,1299.83
74029,592.27
74075,2457.33
74077,2319.99
74035,53.99
74032,59.98
74034,135.46
74076,2478.34
74093,742.35
74338,36.59
74340,93.46
74339,49.99
74337,68.49
74341,2.29
74585,79.47
74591,48.97
74586,84.96
74587,3.99
74847,49.99
74848,49.99
74854,24.49
74846,123.98
74853,38.88
74849,36.27
74845,206.25
74852,159.0
74851,2.29
75063,114.46
75062,21.49
75065,32.6
75061,88.46
75064,67.97
51269,2482.23
51268,2451.3
51280,1754.98
51282,2312.26
51281,1700.99
51407,2514.93
51422,681.97
51420,2476.96
51418,607.96
51419,565.47
51421,2294.99
51529,2466.32
51535,1700.99
51528,2460.29
51668,2439.99
51667,2319.99
51666,553.97
52156,2512.32
52207,2413.45
52206,563.96
52205,1749.96
52210,2459.62
52164,35.23
52157,1120.49
52158,1147.77
52154,2457.33
52159,1291.77
52583,89.97
52581,45.95
52586,71.58
52579,29.98
52584,48.97
52582,90.95
52963,2525.94
53003,2452.34
52972,58.98
52975,159.0
52964,1143.46
52973,49.99
52971,53.99
53000,839.48
53347,2457.33
53352,37.27
53356,38.88
53348,2451.3
53349,2541.32
53357,49.99
53392,2294.99
53345,2479.94
53353,27.77
53346,2484.94
53927,39.47
53966,839.48
53969,2556.82
53967,553.97
53928,74.48
53970,2571.3
53971,2363.96
53972,2294.99
53924,25.48
53926,132.97
53921,1174.48
54383,34.98
54381,32.27
54421,607.96
54423,2294.99
54422,2466.32
54382,32.27
54384,12.94
54823,89.46
54824,84.98
54867,2482.23
54865,561.48
54868,2430.96
54870,2354.99
54869,2329.98
54866,2511.32
54821,1120.49
55174,1754.98
55176,2334.97
55140,1308.31
55175,2344.96
55144,58.98
55686,53.99
55727,561.48
56125,1120.49
56187,764.28
56180,2407.04
56130,59.98
56131,74.46
56128,1249.84
56179,2384.07
56181,2393.06
56129,88.46
56549,2.29
56546,53.99
56547,7.95
56598,831.33
56550,104.98
56551,36.59
56541,1248.83
56588,2398.05
56545,35.0
56544,141.98
56945,2452.04
56942,889.47
56950,2344.96
56947,564.99
56948,2309.97
56915,32.6
56944,1764.96
56946,2451.3
56949,2294.99
57542,22.93
57585,2416.95
57543,58.98
57538,63.97
57533,1174.48
57583,2369.97
57544,108.98
57539,37.29
57582,2332.28
57541,123.98
57584,2475.95
57537,103.46
57581,553.97
57536,35.23
57960,201.28
57962,2.29
58005,917.96
58007,2384.07
58018,751.34
57961,25.48
58008,2514.93
57959,72.96
58425,32.27
58458,839.48
58462,2329.99
58421,58.98
58422,97.45
58460,2319.99
58468,765.32
58419,76.97
58459,556.26
58461,2316.97
58467,1249.84
58420,60.47
58781,83.97
58815,1729.97
58818,563.77
58817,548.98
58837,1223.84
58816,1728.27
58838,778.62
58779,40.23
58782,28.99
58778,29.99
58819,2475.95
58780,99.47
59498,6.28
59551,1700.99
59555,2451.3
59558,564.48
59561,2401.01
59500,58.98
59499,49.97
59578,2482.56
59554,2451.3
59495,123.98
59560,653.46
59492,60.47
59550,1754.98
59556,1145.48
59493,100.46
59553,2488.93
59491,25.48
59501,47.97
59577,1214.85
60050,32.28
60054,58.98
60052,91.95
60053,37.29
60051,32.28
60107,567.27
60105,1120.49
60122,777.34
60102,2490.18
60104,2475.95
60609,2452.34
60614,2349.98
60628,2384.07
60607,1700.99
60627,815.81
60569,120.0
60629,2393.06
60608,1700.99
60567,31.27
60613,2482.04
60630,2438.06
60610,1120.49
60611,556.93
61162,561.48
61160,2478.34
61163,553.97
61158,1723.96
61107,53.99
61103,59.98
61108,2.29
61098,32.28
61101,71.96
61099,56.96
61100,80.47
61104,120.46
61102,27.77
61109,34.89
61165,2422.54
61164,561.48
61719,2343.96
61665,42.97
61662,49.97
61731,548.98
61664,24.49
61658,56.97
61730,2384.07
61659,15.23
61657,30.48
61663,58.98
62160,32.27
62219,1174.48
62161,32.28
62168,24.49
62232,617.47
62167,58.98
62221,2294.99
62218,2478.34
62230,769.49
62220,2297.28
62162,42.28
62165,9.99
62231,548.98
62166,9.99
62171,32.6
62222,2322.28
62630,85.48
62691,2384.07
62636,49.99
62635,49.99
62670,1754.98
62671,2507.32
62676,2351.96
62631,103.48
62693,2428.05
62678,2389.97
62677,2369.97
62694,553.97
62672,2500.44
62629,21.49
62692,917.96
62634,57.09
62675,1149.47
63062,35.72
63104,1174.48
63061,27.77
63067,49.97
63068,88.97
63109,2364.97
63115,2393.06
63117,588.96
63105,1120.49
63108,2359.98
63116,2443.55
63106,1271.76
63110,2349.92
63758,2539.42
63801,2322.28
63819,2398.05
63818,2443.55
63798,1120.49
63760,32.28
63817,2398.05
63800,2309.97
63799,2478.34
63796,562.96
64282,1120.49
64247,58.98
64283,2478.34
64295,751.34
64296,2473.04
64294,2461.55
64245,64.97
64284,2460.29
65091,32.27
65140,1184.46
65144,2334.97
65139,1749.96
65092,21.49
65094,2.29
65138,1799.48
65142,2475.95
65150,848.47
65143,2337.27
65801,2384.07
65753,49.99
65777,2395.96
65781,603.49
65749,63.97
65784,2294.99
65783,2484.94
65780,607.96
65746,863.97
65751,79.47
65778,2394.97
65782,608.96
65750,71.95
66269,53.99
66265,39.47
66304,1120.49
66307,2487.33
66302,1700.99
66303,1183.47
66264,39.99
66268,54.99
66263,32.28
66270,24.49
66267,87.97
66769,86.95
66771,60.47
66772,12.94
66820,2319.99
66821,2339.97
66817,1728.27
66819,1134.47
66828,2413.06
66776,2.29
66774,36.59
67211,63.47
67213,10.24
67210,29.99
67245,1174.48
67249,2349.96
67209,39.22
67248,2394.97
67246,1209.47
67205,867.46
67247,564.21
67841,32.27
67891,553.97
67842,133.47
67889,1700.99
67892,2376.96
67893,2514.93
67888,1754.98
67887,1134.47
67903,2398.05
67894,2417.96
67890,1169.46
67844,42.28
68384,2322.28
68387,1754.98
68400,2393.06
68385,1120.49
68396,742.35
68345,35.0
68397,1283.82
68383,2317.92
68401,2473.05
68347,38.88
68388,2451.3
69377,2478.34
69378,2390.95
69376,2478.24
69373,553.97
69375,2478.34
69371,2420.46
70095,88.42
70097,49.97
70148,2451.3
70096,123.98
70164,777.34
70149,1798.96
70163,765.32
70153,2399.47
70089,2451.3
70152,2319.99
70150,561.48
70151,777.44
70729,554.97
70749,742.35
70727,1789.97
70677,6.28
70730,2374.98
70731,2351.96
70748,756.33
70681,2.29
70678,53.99
70680,122.29
70751,2473.05
71278,2393.06
71281,608.96
71221,37.27
71268,2351.96
71223,75.47
71222,90.95
71264,2478.34
71267,2436.97
71279,1214.85
71265,1700.99
71697,37.97
71700,49.99
71704,71.58
71770,751.34
71698,70.96
71696,29.98
71756,2354.99
71757,2294.99
71693,2475.95
71773,562.96
71755,2319.99
71750,1209.47
71752,548.98
71751,1170.48
71699,32.6
71753,556.93
71701,49.99
71703,159.0
71754,561.48
71702,58.98
72446,49.99
72452,51.96
72486,2479.94
72484,2322.28
72495,2385.94
72493,2423.48
72442,65.95
72488,1750.98
72445,53.99
72492,596.96
72512,742.35
72443,26.97
72494,809.47
72448,120.0
72489,1760.47
72447,49.99
72441,119.94
73036,64.97
73097,751.34
73096,796.34
73076,2372.91
73033,1700.99
73075,2395.96
73074,2294.99
73037,123.98
73039,49.99
73040,2.29
74139,2398.48
74145,2384.07
74137,2490.18
74099,85.48
74136,2376.96
74100,184.26
74147,615.47
74105,98.96
74370,49.99
74371,54.99
74367,59.25
74368,29.99
74372,53.99
74365,63.97
74620,64.97
74621,64.47
74622,118.49
74878,53.99
74873,29.99
74877,58.98
